"hospital","test_code","instr_code","qc_name","qc_lot","date_performed","date","time","tech_code","shift","result","modifier","verbose","mean","sd"
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-02 11:23:00","2021-08-02","11:23:00",8081,2,125.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-02 17:47:00","2021-08-02","17:47:00",3779,3,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-02 19:26:00","2021-08-02","19:26:00",3686,3,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 08:33:00","2021-08-03","08:33:00",3145,1,123.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 10:25:00","2021-08-03","10:25:00",3145,2,125.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 11:37:00","2021-08-03","11:37:00",3880,2,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 13:30:00","2021-08-03","13:30:00",3145,2,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 14:43:00","2021-08-03","14:43:00",3691,2,123.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 16:39:00","2021-08-03","16:39:00",8084,2,123.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-03 17:59:00","2021-08-03","17:59:00",8084,2,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 11:59:00","2021-08-04","11:59:00",3880,2,124.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 12:22:00","2021-08-04","12:22:00",3880,2,124.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 14:49:00","2021-08-04","14:49:00",3646,2,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 16:29:00","2021-08-04","16:29:00",3878,3,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-04 23:38:00","2021-08-04","23:38:00",2994,3,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 08:30:00","2021-08-05","08:30:00",3897,1,124.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 09:55:00","2021-08-05","09:55:00",3691,2,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 11:11:00","2021-08-05","11:11:00",3897,2,125.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 13:57:00","2021-08-05","13:57:00",3897,2,125.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 17:09:00","2021-08-05","17:09:00",3878,3,125,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-05 20:12:00","2021-08-05","20:12:00",3878,3,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 09:07:00","2021-08-06","09:07:00",3686,1,124.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 10:05:00","2021-08-06","10:05:00",3145,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 11:26:00","2021-08-06","11:26:00",3686,2,126.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 15:36:00","2021-08-06","15:36:00",3878,2,125.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 16:45:00","2021-08-06","16:45:00",3878,2,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-06 23:51:00","2021-08-06","23:51:00",8084,3,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 08:01:00","2021-08-07","08:01:00",4218,1,123.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 09:54:00","2021-08-07","09:54:00",2992,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 13:04:00","2021-08-07","13:04:00",4218,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 16:27:00","2021-08-07","16:27:00",8084,2,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-07 23:31:00","2021-08-07","23:31:00",8084,3,125.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 08:16:00","2021-08-08","08:16:00",3686,1,123.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 10:42:00","2021-08-08","10:42:00",2992,2,124.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 16:42:00","2021-08-08","16:42:00",2992,2,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 16:42:00","2021-08-08","16:42:00",2992,2,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-08 23:56:00","2021-08-08","23:56:00",2994,3,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 08:27:00","2021-08-09","08:27:00",3686,1,124.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 09:39:00","2021-08-09","09:39:00",3286,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 11:14:00","2021-08-09","11:14:00",3686,2,125.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 13:52:00","2021-08-09","13:52:00",3286,2,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 16:32:00","2021-08-09","16:32:00",3646,2,125.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 16:32:00","2021-08-09","16:32:00",3646,2,126.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-09 21:32:00","2021-08-09","21:32:00",2160,3,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 08:28:00","2021-08-10","08:28:00",4486,2,124.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 10:05:00","2021-08-10","10:05:00",3286,2,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 17:27:00","2021-08-10","17:27:00",3686,3,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-10 18:02:00","2021-08-10","18:02:00",3686,3,125.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 10:05:00","2021-08-11","10:05:00",3691,2,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 11:23:00","2021-08-11","11:23:00",3691,2,124.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 11:49:00","2021-08-11","11:49:00",3691,2,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 12:23:00","2021-08-11","12:23:00",3691,2,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 12:44:00","2021-08-11","12:44:00",3691,2,125.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 14:31:00","2021-08-11","14:31:00",3691,2,126.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 15:17:00","2021-08-11","15:17:00",3646,2,126.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 15:46:00","2021-08-11","15:46:00",3646,2,126.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 17:20:00","2021-08-11","17:20:00",3779,3,126.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 17:39:00","2021-08-11","17:39:00",3779,3,126,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-11 21:10:00","2021-08-11","21:10:00",3779,3,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 08:45:00","2021-08-12","08:45:00",3286,2,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 08:45:00","2021-08-12","08:45:00",3286,2,129.7,"Fresh Control, repeat OK  1 2SD FAILURE  1 3SD FAILURE","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 09:22:00","2021-08-12","09:22:00",3686,2,125.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 10:06:00","2021-08-12","10:06:00",3686,2,126.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:17:00","2021-08-12","11:17:00",3686,2,126.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:17:00","2021-08-12","11:17:00",3686,2,126.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 11:51:00","2021-08-12","11:51:00",3286,2,126.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 12:58:00","2021-08-12","12:58:00",3686,2,127.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 13:47:00","2021-08-12","13:47:00",3686,2,124.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 14:51:00","2021-08-12","14:51:00",3686,2,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 15:52:00","2021-08-12","15:52:00",3646,2,124.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-12 16:35:00","2021-08-12","16:35:00",3691,2,124.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 00:09:00","2021-08-13","00:09:00",3897,3,125.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 08:41:00","2021-08-13","08:41:00",1636,2,124.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 09:41:00","2021-08-13","09:41:00",3686,2,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 10:46:00","2021-08-13","10:46:00",3686,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 11:41:00","2021-08-13","11:41:00",3686,2,126.9,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 12:10:00","2021-08-13","12:10:00",1636,2,124.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 13:40:00","2021-08-13","13:40:00",3686,2,125,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 16:11:00","2021-08-13","16:11:00",4218,2,126.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 19:27:00","2021-08-13","19:27:00",3878,3,125.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-13 23:55:00","2021-08-13","23:55:00",8084,3,124.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 08:26:00","2021-08-14","08:26:00",8084,2,124.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 09:11:00","2021-08-14","09:11:00",8084,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 10:33:00","2021-08-14","10:33:00",8084,2,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 11:01:00","2021-08-14","11:01:00",8084,2,125.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 12:12:00","2021-08-14","12:12:00",8084,2,126.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 16:52:00","2021-08-14","16:52:00",3145,2,127.1,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 16:54:00","2021-08-14","16:54:00",3145,2,127.9,"Fresh Control, repeat OK  1 2SD FAILURE","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-14 21:57:00","2021-08-14","21:57:00",3145,3,126.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 01:25:00","2021-08-15","01:25:00",8067,1,126.6,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 01:25:00","2021-08-15","01:25:00",8067,1,127.4,"Fresh Control, repeat OK  1 2SD FAILURE","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 01:25:00","2021-08-15","01:25:00",8067,1,127.5,"Fresh Control, repeat OK  1 2SD FAILURE","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 08:28:00","2021-08-15","08:28:00",3286,1,124.5,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 09:18:00","2021-08-15","09:18:00",3286,2,125.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 10:37:00","2021-08-15","10:37:00",3286,2,126.2,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 11:58:00","2021-08-15","11:58:00",3208,2,126.8,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 13:55:00","2021-08-15","13:55:00",3286,2,126.7,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 16:39:00","2021-08-15","16:39:00",3880,2,127.3,"Fresh Control, repeat OK  1 2SD FAILURE","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 17:55:00","2021-08-15","17:55:00",3880,2,127.4,"RECALIBRATED, CONTROL OK  1 2SD FAILURE  2 2SD FAILURES WITHIN CTL","     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 18:20:00","2021-08-15","18:20:00",3880,2,124.4,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
"SPH","NAQ","PADV2","CH1","92901 EXP SEP2022","2021-08-15 19:00:00","2021-08-15","19:00:00",3880,2,125.3,NA,"     Sodium QC BY (SPH) Advia 1650 - 2, PHC BR LC Chemistry L1 LOT #: 92901 EXP SEP2022",125.2,1.03
